"category","sound1","sound2","response"
"Propeller","07","02",4.2
"Rain","07","02",2.9
"River","07","02",6.4
"Sawing","07","02",3.3
"SawingManual","07","02",3
"SeaWaves","07","02",3.6
"Sneezing","07","02",2.6
"Snoring","07","02",4.8
"ThroatClearing","07","02",3.6
"Thunder","07","02",3.5
"TrainBrakes","07","02",3.4
"TrainSignal","07","02",2.4
"TrainWagons","07","02",2.2
"Waterfall","07","02",2.6
"Wind","07","02",3.9
"BirdsFlyingOff","08","02",5.3
"BirdSong","08","02",3.2
"BirdSquawk","08","02",1.7
"CarHorn","08","02",2.8
"CarSkidding","08","02",3.7
"CarStarting","08","02",2.3
"CatHissing","08","02",3.72727272727273
"CatMeowing","08","02",2.3
"CatPurring","08","02",5.3
"ChildrenPlaying","08","02",1.6
"CocktailParty","08","02",3.4
"CoughingAdultFemale","08","02",1.9
"CoughingAdultMale","08","02",2.7
"CowMoo","08","02",3
"CrowdApplause","08","02",3.1
"CrowdCheering","08","02",1.3
"CryingAdultFemale","08","02",4
"CryingAdultMale","08","02",6.6
"CryingChild","08","02",2.9
"DogBarking","08","02",2.4
"DogGrowling","08","02",3.9
"DogHowling","08","02",3.9
"Drilling","08","02",3.4
"DrillingPneumatic","08","02",5.5
"Fire","08","02",3.3
"Footsteps","08","02",2.8
"Hammer","08","02",2.9
"Helicopter","08","02",3.6
"HorseGalloping","08","02",4
"HorseNeighing","08","02",4.8
"HorseSnorting","08","02",5.8
"InsectsBuzzing","08","02",4.1
"InsectsStridulation","08","02",2.2
"JetPassing","08","02",4.3
"LaughingAdultFemale","08","02",4.1
"LaughingAdultMale","08","02",2.2
"LaughingChild","08","02",3.4
"LaughingGroup","08","02",2.9
"Propeller","08","02",2.8
"Rain","08","02",2.5
"River","08","02",4.5
"Sawing","08","02",2.8
"SawingManual","08","02",3.4
"SeaWaves","08","02",3.3
"Sneezing","08","02",4.4
"Snoring","08","02",5.5
"ThroatClearing","08","02",1.6
"Thunder","08","02",3.1
"TrainBrakes","08","02",5.2
"TrainSignal","08","02",2.6
"TrainWagons","08","02",2.3
"Waterfall","08","02",1.8
"Wind","08","02",3.7
"BirdsFlyingOff","09","02",3.1
"BirdSong","09","02",3.9
"BirdSquawk","09","02",5
"CarHorn","09","02",3.3
"CarSkidding","09","02",3.5
"CarStarting","09","02",2.6
"CatHissing","09","02",4.5
"CatMeowing","09","02",3.4
"CatPurring","09","02",2
"ChildrenPlaying","09","02",3.9
"CocktailParty","09","02",5
"CoughingAdultFemale","09","02",4.3
"CoughingAdultMale","09","02",2.3
"CowMoo","09","02",4.2
"CrowdApplause","09","02",4.2
"CrowdCheering","09","02",2
"CryingAdultFemale","09","02",2.4
"CryingAdultMale","09","02",3.9
"CryingChild","09","02",3.3
"DogBarking","09","02",1.8
"DogGrowling","09","02",2.3
"DogHowling","09","02",2.2
"Drilling","09","02",5.5
"DrillingPneumatic","09","02",3.5
"Fire","09","02",3.1
"Footsteps","09","02",1.9
"Hammer","09","02",4.3
"Helicopter","09","02",3.9
"HorseGalloping","09","02",2.9
"HorseNeighing","09","02",4.6
"HorseSnorting","09","02",6
"InsectsBuzzing","09","02",3.6
"InsectsStridulation","09","02",2.2
"JetPassing","09","02",2.4
"LaughingAdultFemale","09","02",4
"LaughingAdultMale","09","02",2.6
"LaughingChild","09","02",3.2
"LaughingGroup","09","02",2.8
"Propeller","09","02",3.8
"Rain","09","02",5.1
"River","09","02",2.2
"Sawing","09","02",3
"SawingManual","09","02",2
"SeaWaves","09","02",4.6
"Sneezing","09","02",4.1
"Snoring","09","02",4
"ThroatClearing","09","02",3.7
"Thunder","09","02",2.6
"TrainBrakes","09","02",3.9
"TrainSignal","09","02",3.3
"TrainWagons","09","02",3.6
"Waterfall","09","02",2.8
"Wind","09","02",4.8
"BirdsFlyingOff","10","02",1.9
"BirdSong","10","02",3.5
"BirdSquawk","10","02",1.8
"CarHorn","10","02",3
"CarSkidding","10","02",2.9
"CarStarting","10","02",1.5
"CatHissing","10","02",2.6
"CatMeowing","10","02",2.9
"CatPurring","10","02",2.3
"ChildrenPlaying","10","02",2.7
"CocktailParty","10","02",3.6
"CoughingAdultFemale","10","02",2
"CoughingAdultMale","10","02",4.1
"CowMoo","10","02",3.3
"CrowdApplause","10","02",3
"CrowdCheering","10","02",2
"CryingAdultFemale","10","02",2.1
"CryingAdultMale","10","02",1.9
"CryingChild","10","02",3.7
"DogBarking","10","02",4.1
"DogGrowling","10","02",2.8
"DogHowling","10","02",3.7
"Drilling","10","02",2.8
"DrillingPneumatic","10","02",3.9
"Fire","10","02",4.3
"Footsteps","10","02",2.1
"Hammer","10","02",3.7
"Helicopter","10","02",2.8
"HorseGalloping","10","02",2.5
"HorseNeighing","10","02",3.2
"HorseSnorting","10","02",5.6
"InsectsBuzzing","10","02",1.9
"InsectsStridulation","10","02",1.7
"JetPassing","10","02",2.6
"LaughingAdultFemale","10","02",2.8
"LaughingAdultMale","10","02",3.5
"LaughingChild","10","02",2.9
"LaughingGroup","10","02",5
"Propeller","10","02",4
"Rain","10","02",3.9
"River","10","02",1.8
"Sawing","10","02",2.9
"SawingManual","10","02",3.4
"SeaWaves","10","02",3.1
"Sneezing","10","02",2.2
"Snoring","10","02",4.5
"ThroatClearing","10","02",3.5
"Thunder","10","02",5.8
"TrainBrakes","10","02",3.7
"TrainSignal","10","02",2.8
"TrainWagons","10","02",3.3
"Waterfall","10","02",2.4
"Wind","10","02",3.2
"BirdsFlyingOff","01","03",1.8
"BirdSong","01","03",2.5
"BirdSquawk","01","03",2.3
"CarHorn","01","03",4.3
"CarSkidding","01","03",2.7
"CarStarting","01","03",4.2
"CatHissing","01","03",7.7
"CatMeowing","01","03",4.3
"CatPurring","01","03",3.2
"ChildrenPlaying","01","03",4
"CocktailParty","01","03",2.6
"CoughingAdultFemale","01","03",3
"CoughingAdultMale","01","03",6.4
"CowMoo","01","03",3.9
"CrowdApplause","01","03",3
"CrowdCheering","01","03",1.9
"CryingAdultFemale","01","03",3.9
"CryingAdultMale","01","03",1.7
"CryingChild","01","03",4
"DogBarking","01","03",1.2
"DogGrowling","01","03",2.8
"DogHowling","01","03",1.5
"Drilling","01","03",2.4
"DrillingPneumatic","01","03",4.9
"Fire","01","03",2.6
"Footsteps","01","03",3.5
"Hammer","01","03",4.1
"Helicopter","01","03",4.8
"HorseGalloping","01","03",2.6
"HorseNeighing","01","03",3.3
"HorseSnorting","01","03",1.5
"InsectsBuzzing","01","03",3.3
"InsectsStridulation","01","03",4.7
"JetPassing","01","03",2.1
"LaughingAdultFemale","01","03",4.7
"LaughingAdultMale","01","03",1.9
"LaughingChild","01","03",4.8
"LaughingGroup","01","03",4.9
"Propeller","01","03",3.8
"Rain","01","03",1.6
"River","01","03",3
"Sawing","01","03",3.5
"SawingManual","01","03",3.8
"SeaWaves","01","03",4.8
"Sneezing","01","03",1.8
"Snoring","01","03",3.2
"ThroatClearing","01","03",4.4
"Thunder","01","03",5.1
"TrainBrakes","01","03",3.6
"TrainSignal","01","03",2.6
"TrainWagons","01","03",2
"Waterfall","01","03",3.4
"Wind","01","03",2.4
"BirdsFlyingOff","02","03",1.7
"BirdSong","02","03",2.6
"BirdSquawk","02","03",1.5
"CarHorn","02","03",3
"CarSkidding","02","03",7.6
"CarStarting","02","03",3.3
"CatHissing","02","03",4.2
"CatMeowing","02","03",3.9
"CatPurring","02","03",3.6
"ChildrenPlaying","02","03",3.5
"CocktailParty","02","03",3.3
"CoughingAdultFemale","02","03",3.6
"CoughingAdultMale","02","03",3.8
"CowMoo","02","03",7.2
"CrowdApplause","02","03",2.4
"CrowdCheering","02","03",1.5
"CryingAdultFemale","02","03",4.5
"CryingAdultMale","02","03",1.8
"CryingChild","02","03",2.2
"DogBarking","02","03",2
"DogGrowling","02","03",3.1
"DogHowling","02","03",2
"Drilling","02","03",1.9
"DrillingPneumatic","02","03",4.6
"Fire","02","03",4
"Footsteps","02","03",3
"Hammer","02","03",3.1
"Helicopter","02","03",5.6
"HorseGalloping","02","03",2.4
"HorseNeighing","02","03",5.1
"HorseSnorting","02","03",2.1
"InsectsBuzzing","02","03",3.3
"InsectsStridulation","02","03",6.1
"JetPassing","02","03",2.3
"LaughingAdultFemale","02","03",3.6
"LaughingAdultMale","02","03",3
"LaughingChild","02","03",4
"LaughingGroup","02","03",7
"Propeller","02","03",3.4
"Rain","02","03",1.6
"River","02","03",4.4
"Sawing","02","03",4.2
"SawingManual","02","03",4.9
"SeaWaves","02","03",4.6
"Sneezing","02","03",2
"Snoring","02","03",4.6
"ThroatClearing","02","03",3.8
"Thunder","02","03",2.7
"TrainBrakes","02","03",3.6
"TrainSignal","02","03",5
"TrainWagons","02","03",2.4
"Waterfall","02","03",3.5
"Wind","02","03",2.5
"BirdsFlyingOff","03","03",8
"BirdSong","03","03",7.4
"BirdSquawk","03","03",8
"CarHorn","03","03",7.9
"CarSkidding","03","03",7.5
"CarStarting","03","03",8
"CatHissing","03","03",7.36363636363636
"CatMeowing","03","03",8
"CatPurring","03","03",7.5
"ChildrenPlaying","03","03",8
"CocktailParty","03","03",8
"CoughingAdultFemale","03","03",8
"CoughingAdultMale","03","03",8
"CowMoo","03","03",7.9
"CrowdApplause","03","03",8
"CrowdCheering","03","03",8
"CryingAdultFemale","03","03",7.7
"CryingAdultMale","03","03",8
"CryingChild","03","03",8
"DogBarking","03","03",8
"DogGrowling","03","03",8
"DogHowling","03","03",7.4
"Drilling","03","03",8
"DrillingPneumatic","03","03",8
"Fire","03","03",7.7
"Footsteps","03","03",7.9
"Hammer","03","03",8
"Helicopter","03","03",7.6
"HorseGalloping","03","03",8
"HorseNeighing","03","03",8
"HorseSnorting","03","03",8
"InsectsBuzzing","03","03",8
"InsectsStridulation","03","03",7.4
"JetPassing","03","03",8
"LaughingAdultFemale","03","03",7.7
"LaughingAdultMale","03","03",7.8
"LaughingChild","03","03",8
"LaughingGroup","03","03",7.9
"Propeller","03","03",7.7
"Rain","03","03",8
"River","03","03",8
"Sawing","03","03",7.9
"SawingManual","03","03",8
"SeaWaves","03","03",7.5
"Sneezing","03","03",8
"Snoring","03","03",8
"ThroatClearing","03","03",7.9
"Thunder","03","03",7.7
"TrainBrakes","03","03",8
"TrainSignal","03","03",8
"TrainWagons","03","03",7.8
"Waterfall","03","03",8
"Wind","03","03",7.2
"BirdsFlyingOff","04","03",1.3
"BirdSong","04","03",2.3
"BirdSquawk","04","03",1.2
"CarHorn","04","03",2.9
"CarSkidding","04","03",2.1
"CarStarting","04","03",4.2
"CatHissing","04","03",3.4
"CatMeowing","04","03",1.7
"CatPurring","04","03",2.9
"ChildrenPlaying","04","03",3.7
"CocktailParty","04","03",4.4
"CoughingAdultFemale","04","03",6.5
"CoughingAdultMale","04","03",6.2
"CowMoo","04","03",4.9
"CrowdApplause","04","03",3.5
"CrowdCheering","04","03",2.5
"CryingAdultFemale","04","03",3.7
"CryingAdultMale","04","03",1.7
"CryingChild","04","03",4.9
"DogBarking","04","03",1.7
"DogGrowling","04","03",2.5
"DogHowling","04","03",1.4
"Drilling","04","03",2.6
"DrillingPneumatic","04","03",4.1
"Fire","04","03",4.1
"Footsteps","04","03",4.1
"Hammer","04","03",5.9
"Helicopter","04","03",2.8
"HorseGalloping","04","03",2.2
"HorseNeighing","04","03",4.5
"HorseSnorting","04","03",2.3
"InsectsBuzzing","04","03",3.9
"InsectsStridulation","04","03",2.3
"JetPassing","04","03",4.7
"LaughingAdultFemale","04","03",5.4
"LaughingAdultMale","04","03",5.8
"LaughingChild","04","03",3
"LaughingGroup","04","03",2.7
"Propeller","04","03",2.6
"Rain","04","03",2.6
"River","04","03",2.7
"Sawing","04","03",3.8
"SawingManual","04","03",4.5
"SeaWaves","04","03",5.2
"Sneezing","04","03",2.2
"Snoring","04","03",4.2
"ThroatClearing","04","03",2.8
"Thunder","04","03",5.2
"TrainBrakes","04","03",4.4
"TrainSignal","04","03",1.5
"TrainWagons","04","03",1.7
"Waterfall","04","03",4.8
"Wind","04","03",2.1
"BirdsFlyingOff","05","03",1.5
"BirdSong","05","03",3.1
"BirdSquawk","05","03",1.6
"CarHorn","05","03",4.2
"CarSkidding","05","03",5.1
"CarStarting","05","03",4.1
"CatHissing","05","03",3.6
"CatMeowing","05","03",3.9
"CatPurring","05","03",3.7
"ChildrenPlaying","05","03",4.7
"CocktailParty","05","03",2.9
"CoughingAdultFemale","05","03",2.9
"CoughingAdultMale","05","03",6.5
"CowMoo","05","03",3.8
"CrowdApplause","05","03",3.3
"CrowdCheering","05","03",3.8
"CryingAdultFemale","05","03",4
"CryingAdultMale","05","03",1.4
"CryingChild","05","03",1.9
"DogBarking","05","03",2
"DogGrowling","05","03",4.6
"DogHowling","05","03",1.6
"Drilling","05","03",2.5
"DrillingPneumatic","05","03",2
"Fire","05","03",4.1
"Footsteps","05","03",3.5
"Hammer","05","03",3.6
"Helicopter","05","03",4.5
"HorseGalloping","05","03",1.2
"HorseNeighing","05","03",3.5
"HorseSnorting","05","03",1.8
"InsectsBuzzing","05","03",3.6
"InsectsStridulation","05","03",3.2
"JetPassing","05","03",3.3
"LaughingAdultFemale","05","03",3.3
"LaughingAdultMale","05","03",2.8
"LaughingChild","05","03",2.8
"LaughingGroup","05","03",5.2
"Propeller","05","03",3.8
"Rain","05","03",2
"River","05","03",2.1
"Sawing","05","03",4.8
"SawingManual","05","03",3.7
"SeaWaves","05","03",3
"Sneezing","05","03",2.3
"Snoring","05","03",4.3
"ThroatClearing","05","03",4.8
"Thunder","05","03",2.7
"TrainBrakes","05","03",4.3
"TrainSignal","05","03",1.7
"TrainWagons","05","03",3.2
"Waterfall","05","03",3.2
"Wind","05","03",2.4
"BirdsFlyingOff","06","03",1.5
"BirdSong","06","03",2.3
"BirdSquawk","06","03",3.7
"CarHorn","06","03",2.1
"CarSkidding","06","03",3
"CarStarting","06","03",5.6
"CatHissing","06","03",3.5
"CatMeowing","06","03",3.2
"CatPurring","06","03",3.8
"ChildrenPlaying","06","03",2.4
"CocktailParty","06","03",3.2
"CoughingAdultFemale","06","03",2.4
"CoughingAdultMale","06","03",2.3
"CowMoo","06","03",4.3
"CrowdApplause","06","03",5.1
"CrowdCheering","06","03",1.4
"CryingAdultFemale","06","03",2.8
"CryingAdultMale","06","03",1.4
"CryingChild","06","03",2.4
"DogBarking","06","03",1.7
"DogGrowling","06","03",2.6
"DogHowling","06","03",1.8
"Drilling","06","03",1.9
"DrillingPneumatic","06","03",3.8
"Fire","06","03",3.4
"Footsteps","06","03",2.6
"Hammer","06","03",4.8
"Helicopter","06","03",4.3
"HorseGalloping","06","03",3.7
"HorseNeighing","06","03",2
"HorseSnorting","06","03",2.3
"InsectsBuzzing","06","03",2
"InsectsStridulation","06","03",3.3
"JetPassing","06","03",3.4
"LaughingAdultFemale","06","03",5.5
"LaughingAdultMale","06","03",2
"LaughingChild","06","03",3
"LaughingGroup","06","03",2.6
"Propeller","06","03",4.6
"Rain","06","03",4.6
"River","06","03",3.5
"Sawing","06","03",3.2
"SawingManual","06","03",2.3
"SeaWaves","06","03",1.7
"Sneezing","06","03",2.3
"Snoring","06","03",3.7
"ThroatClearing","06","03",6.2
"Thunder","06","03",4.2
"TrainBrakes","06","03",3.6
"TrainSignal","06","03",2.6
"TrainWagons","06","03",1.6
"Waterfall","06","03",5.6
"Wind","06","03",2.7
"BirdsFlyingOff","07","03",1.5
"BirdSong","07","03",1.7
"BirdSquawk","07","03",1.8
"CarHorn","07","03",1.6
"CarSkidding","07","03",3.1
"CarStarting","07","03",2.9
"CatHissing","07","03",3.7
"CatMeowing","07","03",3.7
"CatPurring","07","03",3.5
"ChildrenPlaying","07","03",4.4
"CocktailParty","07","03",4.6
"CoughingAdultFemale","07","03",2.5
"CoughingAdultMale","07","03",2.8
"CowMoo","07","03",3.8
"CrowdApplause","07","03",5
"CrowdCheering","07","03",2.1
"CryingAdultFemale","07","03",3.8
"CryingAdultMale","07","03",1.6
"CryingChild","07","03",2
"DogBarking","07","03",3.6
"DogGrowling","07","03",4.9
"DogHowling","07","03",2.2
"Drilling","07","03",1.8
"DrillingPneumatic","07","03",2.8
"Fire","07","03",3.5
"Footsteps","07","03",3.5
"Hammer","07","03",3.2
"Helicopter","07","03",4.1
"HorseGalloping","07","03",3.2
"HorseNeighing","07","03",4
"HorseSnorting","07","03",1.5
"InsectsBuzzing","07","03",3.8
"InsectsStridulation","07","03",2.3
"JetPassing","07","03",3.9
"LaughingAdultFemale","07","03",3.9
"LaughingAdultMale","07","03",2
"LaughingChild","07","03",4.4
"LaughingGroup","07","03",7.1
"Propeller","07","03",3.2
"Rain","07","03",2.7
"River","07","03",5.6
"Sawing","07","03",4
"SawingManual","07","03",2.7
"SeaWaves","07","03",2.7
"Sneezing","07","03",1.9
"Snoring","07","03",5.1
"ThroatClearing","07","03",2.9
"Thunder","07","03",5.9
"TrainBrakes","07","03",4
"TrainSignal","07","03",2.5
"TrainWagons","07","03",2.3
"Waterfall","07","03",5.2
"Wind","07","03",3.1
"BirdsFlyingOff","08","03",1.6
"BirdSong","08","03",2
"BirdSquawk","08","03",1.3
"CarHorn","08","03",3
"CarSkidding","08","03",3
"CarStarting","08","03",3.8
"CatHissing","08","03",3.6
"CatMeowing","08","03",2.7
"CatPurring","08","03",3.5
"ChildrenPlaying","08","03",2.7
"CocktailParty","08","03",3.8
"CoughingAdultFemale","08","03",2.9
"CoughingAdultMale","08","03",1.5
"CowMoo","08","03",3.8
"CrowdApplause","08","03",5.2
"CrowdCheering","08","03",2.8
"CryingAdultFemale","08","03",4.8
"CryingAdultMale","08","03",2
"CryingChild","08","03",3.5
"DogBarking","08","03",3.6
"DogGrowling","08","03",2.3
"DogHowling","08","03",2.1
"Drilling","08","03",2.1
"DrillingPneumatic","08","03",3
"Fire","08","03",1.7
"Footsteps","08","03",2.4
"Hammer","08","03",1.9
"Helicopter","08","03",3.5
"HorseGalloping","08","03",4.1
"HorseNeighing","08","03",4.1
"HorseSnorting","08","03",1.8
"InsectsBuzzing","08","03",2.4
"InsectsStridulation","08","03",1.7
"JetPassing","08","03",3.1
"LaughingAdultFemale","08","03",3.9
"LaughingAdultMale","08","03",3.4
"LaughingChild","08","03",3.5
"LaughingGroup","08","03",2.7
"Propeller","08","03",4.7
"Rain","08","03",2.2
"River","08","03",4.2
"Sawing","08","03",3.2
"SawingManual","08","03",2.7
"SeaWaves","08","03",3.1
"Sneezing","08","03",2.3
"Snoring","08","03",5.3
"ThroatClearing","08","03",1.6
"Thunder","08","03",4.1
"TrainBrakes","08","03",4
"TrainSignal","08","03",3.2
"TrainWagons","08","03",2.2
"Waterfall","08","03",3.9
"Wind","08","03",3.5
"BirdsFlyingOff","09","03",2.4
"BirdSong","09","03",2.1
"BirdSquawk","09","03",1.9
"CarHorn","09","03",2.3
"CarSkidding","09","03",3.4
"CarStarting","09","03",3.9
"CatHissing","09","03",3.4
"CatMeowing","09","03",3.6
"CatPurring","09","03",3.9
"ChildrenPlaying","09","03",3.8
"CocktailParty","09","03",3
"CoughingAdultFemale","09","03",2.6
"CoughingAdultMale","09","03",1.5
"CowMoo","09","03",3.2
"CrowdApplause","09","03",2.5
"CrowdCheering","09","03",2.5
"CryingAdultFemale","09","03",3.8
"CryingAdultMale","09","03",2.1
"CryingChild","09","03",4.6
"DogBarking","09","03",3.4
"DogGrowling","09","03",3.8
"DogHowling","09","03",1.5
"Drilling","09","03",3.3
"DrillingPneumatic","09","03",1.9
"Fire","09","03",3.2
"Footsteps","09","03",1.6
"Hammer","09","03",4.5
"Helicopter","09","03",3.9
"HorseGalloping","09","03",2.9
"HorseNeighing","09","03",4.5
"HorseSnorting","09","03",1.5
"InsectsBuzzing","09","03",3
"InsectsStridulation","09","03",2
"JetPassing","09","03",3.4
"LaughingAdultFemale","09","03",4.5
"LaughingAdultMale","09","03",2.5
"LaughingChild","09","03",3.4
"LaughingGroup","09","03",3.2
"Propeller","09","03",4
"Rain","09","03",2.9
"River","09","03",3.6
"Sawing","09","03",3.3
"SawingManual","09","03",3.3
"SeaWaves","09","03",4
"Sneezing","09","03",3.8
"Snoring","09","03",4.2
"ThroatClearing","09","03",5.1
"Thunder","09","03",3.9
"TrainBrakes","09","03",2.4
"TrainSignal","09","03",3.3
"TrainWagons","09","03",2.7
"Waterfall","09","03",5.5
"Wind","09","03",3.5
"BirdsFlyingOff","10","03",3.1
"BirdSong","10","03",2.6
"BirdSquawk","10","03",1.9
"CarHorn","10","03",2.1
"CarSkidding","10","03",2.2
"CarStarting","10","03",2.5
"CatHissing","10","03",4.7
"CatMeowing","10","03",2.1
"CatPurring","10","03",3.5
"ChildrenPlaying","10","03",3.6
"CocktailParty","10","03",2.6
"CoughingAdultFemale","10","03",4.4
"CoughingAdultMale","10","03",3.9
"CowMoo","10","03",3
"CrowdApplause","10","03",4.1
"CrowdCheering","10","03",2.6
"CryingAdultFemale","10","03",3.2
"CryingAdultMale","10","03",1.3
"CryingChild","10","03",3
"DogBarking","10","03",1.5
"DogGrowling","10","03",1.7
"DogHowling","10","03",2.3
"Drilling","10","03",2.7
"DrillingPneumatic","10","03",3.1
"Fire","10","03",1.8
"Footsteps","10","03",2.1
"Hammer","10","03",2.4
"Helicopter","10","03",4
"HorseGalloping","10","03",2.6
"HorseNeighing","10","03",3.7
"HorseSnorting","10","03",1.5
"InsectsBuzzing","10","03",2.1
"InsectsStridulation","10","03",2.9
"JetPassing","10","03",2.2
"LaughingAdultFemale","10","03",4.7
"LaughingAdultMale","10","03",2.3
"LaughingChild","10","03",3.6
"LaughingGroup","10","03",6.1
"Propeller","10","03",3.1
"Rain","10","03",1.7
"River","10","03",3
"Sawing","10","03",2.5
"SawingManual","10","03",2.7
"SeaWaves","10","03",4.3
"Sneezing","10","03",2.6
"Snoring","10","03",5.4
"ThroatClearing","10","03",3.6
"Thunder","10","03",2.1
"TrainBrakes","10","03",3.3
"TrainSignal","10","03",2.8
"TrainWagons","10","03",3.4
"Waterfall","10","03",5.1
"Wind","10","03",3.1
"BirdsFlyingOff","01","04",4.6
"BirdSong","01","04",2.5
"BirdSquawk","01","04",2
"CarHorn","01","04",3.1
"CarSkidding","01","04",2.4
"CarStarting","01","04",4.9
"CatHissing","01","04",4.1
"CatMeowing","01","04",3.4
"CatPurring","01","04",2.2
"ChildrenPlaying","01","04",3.6
"CocktailParty","01","04",3.4
"CoughingAdultFemale","01","04",4.1
"CoughingAdultMale","01","04",4.7
"CowMoo","01","04",2.7
"CrowdApplause","01","04",3.8
"CrowdCheering","01","04",4.3
"CryingAdultFemale","01","04",4.7
"CryingAdultMale","01","04",2.4
"CryingChild","01","04",1.9
"DogBarking","01","04",4.4
"DogGrowling","01","04",1.8
"DogHowling","01","04",3.4
"Drilling","01","04",3.2
"DrillingPneumatic","01","04",4.4
"Fire","01","04",4.9
"Footsteps","01","04",2.1
"Hammer","01","04",5.8
"Helicopter","01","04",2.8
"HorseGalloping","01","04",5.8
"HorseNeighing","01","04",3.2
"HorseSnorting","01","04",3.8
"InsectsBuzzing","01","04",3.2
"InsectsStridulation","01","04",2.8
"JetPassing","01","04",2.9
"LaughingAdultFemale","01","04",4.4
"LaughingAdultMale","01","04",2
"LaughingChild","01","04",2.8
"LaughingGroup","01","04",3.2
"Propeller","01","04",4
"Rain","01","04",3.1
"River","01","04",2.8
"Sawing","01","04",4.2
"SawingManual","01","04",2.9
"SeaWaves","01","04",3.8
"Sneezing","01","04",6
"Snoring","01","04",1.8
"ThroatClearing","01","04",3.2
"Thunder","01","04",5.6
"TrainBrakes","01","04",3.6
"TrainSignal","01","04",2.9
"TrainWagons","01","04",2.4
"Waterfall","01","04",3.3
"Wind","01","04",2.3
"BirdsFlyingOff","02","04",6.7
"BirdSong","02","04",3.3
"BirdSquawk","02","04",2.2
"CarHorn","02","04",2.2
"CarSkidding","02","04",2.1
"CarStarting","02","04",3
"CatHissing","02","04",3.9
"CatMeowing","02","04",1.8
"CatPurring","02","04",2.5
"ChildrenPlaying","02","04",4.3
"CocktailParty","02","04",2.7
"CoughingAdultFemale","02","04",2.9
"CoughingAdultMale","02","04",3.6
"CowMoo","02","04",4.6
"CrowdApplause","02","04",6.3
"CrowdCheering","02","04",2.5
"CryingAdultFemale","02","04",3
"CryingAdultMale","02","04",2.1
"CryingChild","02","04",2.3
"DogBarking","02","04",4.5
"DogGrowling","02","04",2.8
"DogHowling","02","04",2.7
"Drilling","02","04",3.9
"DrillingPneumatic","02","04",5.3
"Fire","02","04",2.6
"Footsteps","02","04",1.9
"Hammer","02","04",2.9
"Helicopter","02","04",1.9
"HorseGalloping","02","04",4.8
"HorseNeighing","02","04",3.8
"HorseSnorting","02","04",4.7
"InsectsBuzzing","02","04",4.2
"InsectsStridulation","02","04",2.8
"JetPassing","02","04",2.4
"LaughingAdultFemale","02","04",5
"LaughingAdultMale","02","04",3.8
"LaughingChild","02","04",2.9
"LaughingGroup","02","04",2.1
"Propeller","02","04",4.3
"Rain","02","04",3.1
"River","02","04",1.4
"Sawing","02","04",3
"SawingManual","02","04",4.8
"SeaWaves","02","04",2.8
"Sneezing","02","04",3.8
"Snoring","02","04",2.3
"ThroatClearing","02","04",2.6
"Thunder","02","04",3.4
"TrainBrakes","02","04",3.4
"TrainSignal","02","04",1.8
"TrainWagons","02","04",5.1
"Waterfall","02","04",3.6
"Wind","02","04",2.7
"BirdsFlyingOff","03","04",1.8
"BirdSong","03","04",2.6
"BirdSquawk","03","04",1.9
"CarHorn","03","04",2.7
"CarSkidding","03","04",2.1
"CarStarting","03","04",4.2
"CatHissing","03","04",3.09090909090909
"CatMeowing","03","04",1.3
"CatPurring","03","04",3.3
"ChildrenPlaying","03","04",3.4
"CocktailParty","03","04",3.9
"CoughingAdultFemale","03","04",6
"CoughingAdultMale","03","04",6.1
"CowMoo","03","04",4.6
"CrowdApplause","03","04",2.9
"CrowdCheering","03","04",3.2
"CryingAdultFemale","03","04",3.1
"CryingAdultMale","03","04",2.4
"CryingChild","03","04",5.1
"DogBarking","03","04",1.7
"DogGrowling","03","04",2.6
"DogHowling","03","04",2.6
"Drilling","03","04",2.6
"DrillingPneumatic","03","04",5.1
"Fire","03","04",4.6
"Footsteps","03","04",3.5
"Hammer","03","04",4.7
"Helicopter","03","04",3.7
"HorseGalloping","03","04",3.5
"HorseNeighing","03","04",3.7
"HorseSnorting","03","04",2.8
"InsectsBuzzing","03","04",3.7
"InsectsStridulation","03","04",2.5
"JetPassing","03","04",4.7
"LaughingAdultFemale","03","04",5.8
"LaughingAdultMale","03","04",5.8
"LaughingChild","03","04",2.6
"LaughingGroup","03","04",2.2
"Propeller","03","04",3.7
"Rain","03","04",3.8
"River","03","04",2.4
"Sawing","03","04",3.7
"SawingManual","03","04",4.7
"SeaWaves","03","04",4.1
"Sneezing","03","04",2.3
"Snoring","03","04",3.4
"ThroatClearing","03","04",3
"Thunder","03","04",4.5
"TrainBrakes","03","04",4.1
"TrainSignal","03","04",1.8
"TrainWagons","03","04",3.1
"Waterfall","03","04",5.7
"Wind","03","04",2
"BirdsFlyingOff","04","04",7.2
"BirdSong","04","04",7.9
"BirdSquawk","04","04",7.9
"CarHorn","04","04",8
"CarSkidding","04","04",8
"CarStarting","04","04",7.9
"CatHissing","04","04",7.7
"CatMeowing","04","04",7.8
"CatPurring","04","04",7.1
"ChildrenPlaying","04","04",8
"CocktailParty","04","04",7.3
"CoughingAdultFemale","04","04",8
"CoughingAdultMale","04","04",8
"CowMoo","04","04",8
"CrowdApplause","04","04",8
"CrowdCheering","04","04",7.5
"CryingAdultFemale","04","04",8
"CryingAdultMale","04","04",8
"CryingChild","04","04",8
"DogBarking","04","04",8
"DogGrowling","04","04",8
"DogHowling","04","04",8
"Drilling","04","04",7.3
"DrillingPneumatic","04","04",8
